WorkloadID,WorkloadDescription,SchedulerName,SchedulerType,StaticVariant,NumThreads,ChunkSize,ExecutionTimeMs,BaselineTimeMs,Speedup
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,24,N/A,2.7349,22.2630,8.1402
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,25,N/A,2.7488,22.2630,8.0993
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,26,N/A,2.2949,22.2630,9.7011
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,27,N/A,2.9682,22.2630,7.5005
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,28,N/A,2.9594,22.2630,7.5227
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,29,N/A,3.2100,22.2630,6.9355
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,30,N/A,4.0045,22.2630,5.5595
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,31,N/A,3.6766,22.2630,6.0554
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,32,N/A,2.9656,22.2630,7.5072
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,33,N/A,3.5986,22.2630,6.1866
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,34,N/A,3.2564,22.2630,6.8367
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,35,N/A,3.1374,22.2630,7.0961
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,36,N/A,3.1085,22.2630,7.1620
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,37,N/A,3.1749,22.2630,7.0122
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,38,N/A,2.2602,22.2630,9.8499
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,39,N/A,2.9075,22.2630,7.6570
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,40,N/A,2.6849,22.2630,8.2919
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,41,N/A,2.8295,22.2630,7.8683
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,42,N/A,2.7939,22.2630,7.9683
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,43,N/A,2.7705,22.2630,8.0358
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,44,N/A,2.4676,22.2630,9.0221
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,45,N/A,2.4658,22.2630,9.0289
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,46,N/A,2.7218,22.2630,8.1796
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,47,N/A,2.5613,22.2630,8.6920
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,48,N/A,2.5360,22.2630,8.7789
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,49,N/A,2.4296,22.2630,9.1633
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,50,N/A,2.6705,22.2630,8.3365
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,51,N/A,2.3735,22.2630,9.3800
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,52,N/A,2.5864,22.2630,8.6078
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,53,N/A,2.5982,22.2630,8.5685
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,54,N/A,2.6185,22.2630,8.5021
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,55,N/A,2.6816,22.2630,8.3022
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,56,N/A,2.7037,22.2630,8.2343
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,57,N/A,2.7859,22.2630,7.9913
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,58,N/A,2.5553,22.2630,8.7124
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,59,N/A,2.7304,22.2630,8.1539
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,60,N/A,2.6206,22.2630,8.4954
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,61,N/A,2.5889,22.2630,8.5994
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,62,N/A,2.7966,22.2630,7.9608
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,63,N/A,2.7753,22.2630,8.0218
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,64,N/A,3.1613,22.2630,7.0423
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,65,N/A,2.9653,22.2630,7.5078
