WorkloadID,WorkloadDescription,SchedulerName,SchedulerType,StaticVariant,NumThreads,ChunkSize,ExecutionTimeMs,BaselineTimeMs,Speedup
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,76,N/A,3.4323,23.8435,6.9468
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,77,N/A,3.0758,23.8435,7.7520
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,78,N/A,3.2170,23.8435,7.4118
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,79,N/A,3.1096,23.8435,7.6676
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,80,N/A,3.2816,23.8435,7.2658
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,81,N/A,3.4035,23.8435,7.0056
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,82,N/A,3.2856,23.8435,7.2570
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,83,N/A,3.1655,23.8435,7.5324
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,84,N/A,3.3162,23.8435,7.1901
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,85,N/A,3.6233,23.8435,6.5806
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,86,N/A,3.4050,23.8435,7.0024
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,87,N/A,3.2280,23.8435,7.3866
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,88,N/A,3.3818,23.8435,7.0505
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,89,N/A,3.4024,23.8435,7.0079
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,90,N/A,3.6175,23.8435,6.5912
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,91,N/A,3.4237,23.8435,6.9642
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,92,N/A,3.3481,23.8435,7.1215
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,93,N/A,3.5145,23.8435,6.7844
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,94,N/A,3.6360,23.8435,6.5576
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,95,N/A,3.4863,23.8435,6.8391
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,96,N/A,3.4055,23.8435,7.0016
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,16,15.2080,23.8435,1.5678
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,32,12.8816,23.8435,1.8510
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,64,12.8678,23.8435,1.8530
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,128,13.0082,23.8435,1.8330
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,256,13.0058,23.8435,1.8333
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,512,12.9636,23.8435,1.8393
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,1024,12.8578,23.8435,1.8544
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,16,11.5999,23.8435,2.0555
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,32,8.7473,23.8435,2.7258
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,64,8.7405,23.8435,2.7279
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,128,8.7302,23.8435,2.7311
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,256,8.7408,23.8435,2.7278
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,512,8.7581,23.8435,2.7224
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,1024,8.7570,23.8435,2.7228
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,16,6.6732,23.8435,3.5730
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,32,6.6695,23.8435,3.5750
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,64,6.6577,23.8435,3.5813
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,128,6.6633,23.8435,3.5783
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,256,6.6727,23.8435,3.5733
